CLV,CAC,CLV/CAC Ratio,CAC Payback Months
27649.362943054748,19279.275845710028,1.4341494547995282,21.899639886235175
28025.754928494156,20957.50253802459,1.3372659684828938,23.61086869968241
31076.94046623909,24188.967357649282,1.2847568069668598,22.640438141037553
31640.060148961915,19985.935531431558,1.5831162919144868,19.898507739723083
35521.31400195915,20861.06991418054,1.70275609774996,17.33037040519773
24681.465653090236,17321.767573806115,1.4248814705500041,21.431491257500863
27468.039076974255,19393.689389319654,1.4163390227390795,20.854564276160634
33028.781928910066,22289.541667963444,1.481806239936375,20.885242341655168
28600.963798817345,19176.542886562464,1.4914556793685079,19.177083431936776
25028.358177450453,14378.40337461396,1.7406910576482857,18.269113779964705
30892.156067749238,20400.885184367173,1.5142556702108856,20.0681677408742
28548.924091273395,23214.54422509895,1.2297861122945095,22.84001187484575
34528.99182213266,23480.886819446565,1.4705148100938077,20.076140221566035
32364.269059157967,21274.385063153968,1.521278709729244,21.19083166862
30464.90036518902,18910.816368360258,1.6109775364409933,18.61631614612653
28479.178053027543,22573.20089624356,1.26163667190712,22.729214888643718
29930.535846786974,17847.140121300967,1.6770494120267594,19.044809935215067
33420.0028594518,21901.330830046903,1.5259347990671956,18.623596636856742
32761.067156093955,19734.027184459494,1.6601308415087839,18.157654849411667
26649.973031704794,21557.02790922091,1.2362545126318365,23.258150783606936
28427.464146350052,15658.980332553368,1.8154096590345894,17.737758427591473
31307.339600534095,23765.65960964996,1.317335185084527,22.05455748171571
26973.41572729728,20411.805101672766,1.3214615558467577,20.89527665522516
26442.829118710324,20225.846231098534,1.3073781347181797,22.168798058345928
30384.95534387846,26887.60623077403,1.1300729073122755,23.72747621775109
30131.750610814146,20487.862186088543,1.4707122850169256,21.034296125515034
37211.419407843016,28160.421324463412,1.3214084753595947,21.77347885529842
36691.896709933615,23582.60109064556,1.5558884522067449,18.029144006177038
33893.69014191337,23421.99388893245,1.4470881643398041,20.728555792796662
33134.56868248352,20832.671071651897,1.5905098567783493,17.827252653998265
34200.476311172904,22869.840971368376,1.4954400581092706,20.19649882232483
29806.669692710693,23034.503412531234,1.294000967109856,22.737778124103503
28925.976267852195,20013.466574678387,1.4453256341132912,20.668261316426523
27952.80050178862,18101.684348115446,1.544209917940524,20.77129945351512
35378.85406015086,22548.690692264,1.568998153506475,19.237556788783643
26914.611581292793,20262.06472873409,1.3283252196467705,22.77350038687497
31755.287912641765,21748.654120140036,1.4601035878921458,19.866388029263604
28247.802142086537,18783.486098000827,1.503863659530859,19.79728274172126
33764.834131067844,21278.394401384434,1.5868130599586503,19.21128133020749
28540.35286361527,20849.000718799387,1.3689074718041834,22.45496870268324
31188.162926817753,20043.027513924397,1.5560604756517222,19.8222014933037
28526.249004086643,19117.805949512276,1.4921298542008892,18.8961178786257
28125.819430588846,18663.281098559688,1.5070136532830456,20.871168571718385
32650.31627433786,25440.68000504817,1.283390077146487,22.080664422358947
34255.75900092811,24398.861749815074,1.4039900447891895,20.73643373731553
28114.97679381295,17844.669882298942,1.5755391934541565,18.659632691912797
26920.24730047652,19758.305144537022,1.3624775558201005,22.507738680570096
29756.86452111448,22457.794030765905,1.3250127986902571,21.825873817319764
32040.11519916169,20607.446158508126,1.554783399782578,19.768910597723853
27841.47383953105,22259.08168321203,1.250791664982716,22.78471616512597
29274.195680689718,20357.015271862867,1.4380396777101225,20.43122297825022
30958.210058860655,23286.374221495735,1.329456005662016,21.520493932901477
32696.116578076635,20316.56036740621,1.6093332723058231,17.88788473729628
31665.394041529355,22687.007699725444,1.395750134201813,20.032277059259577
30555.56291976439,20688.404743731902,1.4769414702707808,20.119282917267665
29843.177550643086,22660.360400402886,1.316977180562075,21.555800716213334
27552.566664684204,19723.96700566727,1.3969079676906553,21.54145369395163
27775.714809846486,17941.846502823806,1.5480967806448998,18.67734995431669
33762.61851233799,20412.48746931689,1.6540178438854354,17.801231168763813
28490.246729311006,17435.86130047,1.6340028311961294,19.750118461816445
32262.168469603144,23788.38916177579,1.3562149269629147,23.086127513017836
30181.40674203588,20697.849618441403,1.4581904544878326,20.337761336677882
29388.142334635428,17791.166383825235,1.6518389913633507,18.51236542940148
28040.726788109598,19483.01158929883,1.4392398556859223,21.332409298931555
28420.118777410367,20065.68253522379,1.4163544513136295,21.302772079893355
27280.38718908062,20225.088915920598,1.3488389248863226,22.389177830531242
25959.977207484917,20174.247240740624,1.2867878983390455,22.372647422693422
34315.702141499496,20502.471569791822,1.6737348970189516,18.12574913277152
26585.835381210574,17806.815028384153,1.493014631692002,20.50272008263508
29183.610127371947,22419.395993531045,1.3017125945673411,23.267355495724463
31486.371860657313,23086.836264387737,1.3638235876098,20.230752851174632
29834.933353566514,19571.513281518077,1.524406055087241,19.61678031725723
26283.37660864757,15834.813599041163,1.6598475532569006,18.828525514643076
25478.39452424952,21707.133818287355,1.1737337014426583,23.601138578092936
30850.12796772607,19756.898948133985,1.561486347058521,19.743485747764225
29048.06602354536,22695.641265887174,1.2798962445360043,23.538161086427955
30123.08249873247,19476.099628954602,1.5466691520693026,20.428477594557155
30052.506733695922,22331.256475761777,1.3457597769437983,22.935031863807662
32728.832070950473,24868.457082916782,1.316078113001764,23.14259584078217
28447.723968451468,22868.93965322952,1.2439459109086466,22.96417490221749
26357.783886659665,17745.481479376052,1.485323681822491,19.244946892492386
30365.39845509186,19271.416113810832,1.575670323123299,20.062868577906467
34684.51390906733,20190.809322701658,1.7178367322834152,18.023052007902603
32866.75277377751,23650.478892912382,1.389686565020342,21.481849035211503
33084.15838531567,25306.649063392215,1.3073306664363615,23.12627455494837
33733.184754419584,25790.63871678637,1.3079623628112649,22.83348023219595
32362.373920697166,21476.4315227244,1.5068785466735595,19.97191078631228
25572.24399383537,20062.22201371421,1.274646645638484,24.282602332395655
29765.147244753585,26162.940153350548,1.1376835734167943,24.839377829240966
29672.53546547142,19005.320816818334,1.5612751687523936,18.63931013147074
29289.101991527143,20286.587768623616,1.4437668042344374,20.518699052201704
31946.77667574139,21555.29165946969,1.4820851037618181,20.85509734637207
26988.191704126722,18954.780031581784,1.4238198311539334,20.880944601209904
30083.335961628047,19850.847852215014,1.5154685676698318,20.07549015896503
31516.981018702372,24506.734811879116,1.2860538648104678,22.22391186677865
30533.009891399128,24981.573958447567,1.2222212236180712,22.733304476747975
32781.06728885623,24372.959112122517,1.344976912243361,22.118232096292484
27542.430281307035,19285.394547073574,1.4281496919380583,20.023410305721377
32625.16798954182,23514.83064390255,1.3874294262885367,21.084872193895674
30150.00057596849,18448.119773097857,1.6343129243954178,17.679776322692845
28399.4168856094,21225.87937350755,1.3379618524100014,23.445961370697002
35929.62061222868,24384.524418066918,1.47345996978345,21.68395829427902
30211.285910053597,22212.57787753765,1.3600981424404863,21.666788740568897
28139.588716891096,23057.961795215662,1.2203849137580682,24.0567260044611
28656.379401821625,19222.752990271147,1.4907531411512671,19.285934832081214
25895.988820882016,19208.97297212195,1.3481193845430965,21.85914101996849
34632.21718399263,25326.313868884503,1.367440100572283,21.669786877832045
28389.545387551127,19982.576056556445,1.420714992261285,21.67166100110359
30481.279703772194,19979.451392192484,1.5256314653205936,20.787655412854814
31097.737622240165,25077.893617367714,1.240045838646648,23.720869364082866
27732.027540514086,17705.907232764068,1.5662584907932358,18.53646210486121
28017.482491655664,17576.682348067825,1.5940142705449518,20.1225149293201
28440.624744740788,20945.16924629528,1.3578608227179296,22.302171432613772
34144.28426085394,26579.47807904834,1.2846107872888848,22.015179470367816
31060.448773749347,23013.954160104728,1.3496354671459903,22.488165140413884
28963.738561348564,20342.52766661486,1.4238023433480396,20.89689316661333
31798.806329966214,21144.95473379503,1.5038483993131284,18.80252486402219
31109.04863283724,18949.261093671263,1.6417024642310272,17.57377468683932
33168.477442157164,22147.020562896927,1.497649643118342,19.70203374243057
30717.10667886155,22793.678512318707,1.3476151583984426,22.309743637763898
28525.441367696367,21731.015637531145,1.312660293632605,20.885589721559352
30792.57745493066,20815.60485225282,1.4793025556304242,20.18256132943861
33793.00544825134,24451.989930476462,1.3820145331457225,20.596538984525488
31743.594821652565,23307.296466975382,1.3619595420099777,21.90327514986555
31664.71859714721,22326.490853082494,1.4182577461686254,19.774161090054747
29328.188783363807,20604.85566314339,1.4233629811745852,20.76343527718555
28067.0849898239,20759.683030929424,1.351999688434902,21.083304566652124
32501.157314081534,22635.522867782038,1.4358474290135181,21.519424952831177
33748.10351178394,28528.68137734173,1.1829535009139125,24.03367461356147
31264.067575499837,23383.603878663765,1.337008090700106,21.524867407430538
29210.870602403003,22463.64315342975,1.3003621185970933,23.58313754534418
30457.633563870982,22587.668501855063,1.3484186542479841,20.95121974518524
33378.492214354614,23328.30771253944,1.430814983480906,19.70816842711341
29862.552610090548,18861.080673663033,1.5832895859349987,18.498882965887642
31747.94605560721,18956.9064571069,1.6747429823237314,17.626490365910048
28742.380115191172,21154.3141817264,1.3587006351649784,21.871115618186597
33079.32161019332,20382.490893972925,1.622928315399117,19.048706818572114
33579.99228717806,22496.67453198638,1.4926647153752932,21.097547520777155
30091.04160797026,19573.092011278215,1.5373678103915056,19.12502287864226
30143.761874390395,19938.391486212808,1.5118452205753155,20.71556538640621
27139.937865969416,20983.232940307425,1.2934106933462746,21.0678567263852
32090.993153937736,22193.334828567422,1.445974361303736,20.01818377086404
30719.524780095206,21073.23545441504,1.4577507495964117,20.033640311983774
26282.551615632026,19553.7776315078,1.344116319154713,21.624606217837687
35638.09583669297,23551.04890628072,1.5132275415210408,19.345936647985006
29122.72500776775,18729.181665029388,1.55493846600596,19.755306598515663
28134.787270783414,19982.595013205027,1.4079646438408626,22.916749602136488
30782.63285695178,22430.3175643642,1.3723672332600938,21.75506118012885
29129.571212243005,19052.096064072008,1.5289431207086375,19.259425072892157
29256.182467990122,18802.88541223866,1.555941113641393,18.756438796126385
36668.305556635874,23096.691350427085,1.5875999293707423,18.287434631114223
35156.73168762554,26766.140548384465,1.3134778106717935,22.85154647166548
29943.797572211814,24570.423938685024,1.2186927521859587,24.406946660206074
33641.602715736335,27271.057784116678,1.2336009472771539,22.63025967175016
31833.487275074676,21555.718604400165,1.4768000946429367,21.59922745386253
32426.786954362837,24710.46837733891,1.3122692155888185,21.309299918673084
30523.203847461,23138.55177162484,1.3191492773066322,24.17886739949062
30486.921594939944,21571.93498538411,1.4132678230115245,21.631670910618862
28564.362865774514,23622.974348323933,1.2091772375734378,24.744965800316717
28046.03805261293,21810.900196165545,1.2858725591501974,24.898570935637036
32384.555731063647,22105.483921370353,1.4650009855588848,20.44230015100434
27052.087383466256,19487.32366462364,1.388188950367532,20.849021204638838
26457.8609022333,21852.46532394452,1.2107494742592033,24.115745898531085
34266.33916154202,22841.81324451121,1.5001584504144423,19.990084395192117
28281.08312203903,22330.948687893848,1.2664523803850256,23.05816244046309
34966.24222960114,26201.096569953475,1.3345335427563454,22.509803455921386
29749.935191394692,19770.940134180808,1.504730427055504,18.88736380362524
34242.43163879658,19526.259436073196,1.7536605897766797,17.510564638436577
35575.849247001795,22112.090849421522,1.6088867167408776,18.92536858281175
29713.947644713462,21226.51381827879,1.3998505783425392,21.805866513152644
30432.54354522316,18014.304947083077,1.689354301185563,18.154454694845686
34210.41270167303,24623.713710231048,1.3893279098456521,21.033130708436396
28941.087920410282,23765.656867483747,1.2177693249458457,23.53181656340922
26537.800941444926,20587.171419968436,1.2890455128626706,23.08468057827767
33482.87911953447,23154.943882045358,1.4460358569686504,19.504018412993524
34662.64664206764,21980.209646623454,1.5769934499870626,18.6475829901417
31260.07683287686,22941.1459990409,1.362620543637347,21.109960687424337
34956.51510214954,28541.803510746766,1.2247479416984797,23.94250790316618
27970.537726970473,19610.576491756812,1.4262985965113122,20.273684832418603
31795.16383760477,19498.924564706256,1.6306111515070498,20.164759704105844
26306.134553875494,21761.228347950127,1.2088533851699363,23.323848433248614
31979.70731155598,19138.664818234796,1.6709476661656455,18.69208117753646
31502.511404197106,22931.773822718547,1.3737494381262174,21.542751267666215
34340.69907800231,25389.169381703286,1.3525727668251308,21.97361584392517
33215.33382173178,23072.297884977634,1.439619668024409,21.1487632518766
34927.78577437368,24164.735668363395,1.4454031798121976,19.46470809572182
33721.15538451818,20085.359120587833,1.6788923305809067,17.88265035248087
31639.416634267865,25105.361330191834,1.260265336082542,22.757441240140537
29487.74033702016,19401.476062444934,1.5198709748738661,20.134323475201576
32374.795715607015,18625.947075440825,1.7381556805932667,18.05952457402874
25388.64764907677,17881.213868049206,1.4198503432947647,20.8366059650737
33156.26264445438,22322.26475995469,1.4853449236000227,21.101429299876383
27428.534584961275,18050.468684608026,1.5195469471853715,19.879891839424687
30571.035751820138,25783.295658363593,1.1856915483922434,23.385971338301278
30721.329801960983,20266.876517166293,1.5158393932059357,21.03712564765793
28691.192117723072,19947.265675992963,1.4383521322550812,20.2213710223107
29665.13476099884,18429.189279928974,1.609682027266756,17.672800682271436
30811.849717588622,20419.555346275585,1.5089383287285212,19.667724113246884
30142.559303835307,24769.47569046154,1.2169235909762468,23.924961527629563
29012.409737882903,21381.37797389411,1.3569008402220852,22.306040654367564
33263.196938568355,24558.764102052264,1.3544328533938197,21.21924217454589
30947.091954424282,20735.850210983383,1.4924438419232118,19.617933562989094
33771.58261397098,23235.010367453735,1.453478267488801,20.81237216488992
27585.777894920386,19578.481902340067,1.4089845184382384,20.503467188139034
35692.520046512196,25835.559689192953,1.3815268752022594,20.808910508597233
31900.731294409947,23198.61558758516,1.3751135783930901,20.66369520330705
31099.107901902153,21486.00389761232,1.4474123736595854,20.287726574031435
30126.75995071649,21991.35944007077,1.3699362257624732,21.62206059392665
30793.09975084013,22260.24493552565,1.3833225932611684,21.378399101524632
27971.851163290998,19230.478500711004,1.454558250448984,21.139472186965634
32972.00425086533,23508.018100989135,1.4025854544274825,22.648537500593942
32460.616060177716,23041.83236075392,1.408768866640414,20.197858281905262
29641.068291761952,22279.37286645225,1.330426510182195,21.317139450507426
33797.16262184175,29068.85573075092,1.1626588585008841,23.874504920070297
31777.851641213383,21320.976724243345,1.4904500882963718,18.824762130082604
27323.59452061737,17423.26995603823,1.5682242535160897,18.934602166829066
33987.96072691653,26067.925545878963,1.3038229937820898,21.643514146335963
27623.24015220061,19009.00448370604,1.4531660601100094,18.68415876318877
27211.067616596927,18899.93792885208,1.4397437557219341,19.41299266480926
30101.512506135143,22152.95330777777,1.3588035910122502,21.291669631750867
27757.382211744356,19508.173943611557,1.4228590688178793,21.847180358502325
29833.089146097336,18503.740344583875,1.612273442586953,19.639270748719337
35017.729936391,20587.192114519807,1.7009473531698174,17.49348447081432
24698.263955061397,15515.566079740247,1.5918377601002671,20.220356674227613
33864.684986956876,22166.81208075748,1.527720127891284,20.86084660284403
32632.261641332523,21706.63496014467,1.5033312027059138,20.769249752823704
30113.293572138704,21838.629976748754,1.3789003066675818,19.901577024968713
27898.545250358766,19072.715400779223,1.4627463716686593,20.329220147525852
29076.875954956548,21092.06366626845,1.3785695138716008,21.8462565827066
26032.45541281892,17331.32595313419,1.5020463802488937,18.188142883245558
28673.02693863155,17150.828244739543,1.671815875564264,19.292593731101967
29923.02577642035,21258.290624199402,1.407593221176374,19.95296878842516
28441.316964627564,19463.384390585215,1.461272941739009,19.64164040205336
30203.545830271865,20056.206120441402,1.5059451248602913,19.112696011462482
32924.652084108144,21822.11029456031,1.5087748911394427,20.581959874827916
30231.212627393215,18924.99654940272,1.59742235875585,18.77319722824735
28534.171498786385,19469.198730001408,1.4656058471895994,19.87916347438598
25886.31957525127,20019.283361845766,1.2930692426576735,22.450938144911433
32128.701949345017,24586.92329552032,1.3067394225449425,20.499564701947147
27102.863894256938,18311.33127732729,1.4801143337849576,19.268101247865822
25425.597594968196,17897.184103827134,1.4206479325164447,20.730929809698566
29188.76150180022,20069.17236941091,1.4544078332940742,19.374657208831028
28914.42193652984,20816.495355684736,1.3890148866309362,21.70006246877599
33140.268271590634,22616.202029369953,1.4653330487830747,19.51030902711327
30579.429882660534,22206.53228321251,1.3770466046955783,21.090052443726872
28613.3178201894,21903.653044141985,1.3063262900725081,21.96317439404902
30800.414174660786,18017.143845730643,1.7095059260438372,17.645819411751674
32356.705707532365,24766.12759396759,1.3064903095877471,21.810513982085485
29956.37136379945,18057.456214663795,1.6589474734250214,17.876546765880462
39866.574843357375,24752.246766096334,1.6106244907821237,18.789984748642123
31917.301504776795,20564.93363811573,1.5520255045034625,18.140902529194488
29372.129570504596,21449.487676082088,1.3693627565406559,23.581118516954586
28344.118836006466,19167.72712990926,1.4787417748543796,20.6143926083307
26796.504293309044,19523.30864173561,1.3725390908396176,21.020588325074126
30287.360383633273,22369.75134060241,1.3539426488241708,20.620342569032783
30478.825921162275,22878.3461322437,1.332212815777221,22.105138957629464
29893.775988410835,20598.58109636702,1.4512541348628722,21.282580687858186
27510.12516892795,16038.199660653865,1.7152876102682453,18.01612152748748
31091.216032523127,24063.635979638882,1.2920414877797577,23.560827994504198
29701.399679834973,22868.998164039564,1.2987626072111476,21.191725675793766
31735.60996530704,24590.872016326855,1.2905443102723853,23.758717596240334
35189.0353134192,22742.150215986592,1.5473046734465359,19.50062805636159
35525.95562034907,25671.40188027475,1.3838728319564937,21.992586324137893
31192.8817675364,23047.035370961592,1.3534444350633605,21.091380660021674
29146.445833621914,21219.116928265405,1.3735937236293152,21.963216647959975
29870.163194152676,20671.81068459205,1.4449708179853213,21.814658568277522
26788.783816862273,17832.132116401677,1.5022759837127062,21.029520532913295
28739.07596911886,22874.026804718596,1.2564065004588691,23.038428501336256
30727.572203544845,16857.807443209367,1.822750218678199,16.964283382241565
29897.268897258313,23285.122584206365,1.283964419304229,23.350738492742448
31972.714859240506,22202.351113997494,1.4400598700145444,19.08325875832671
27859.270419606073,21220.890099493503,1.3128228971069886,22.436957161143134
38679.2377923539,28646.848902901387,1.3502091599483539,21.22350956495217
31071.3535088169,20667.120674779162,1.5034195618131945,20.03495256286027
32713.698042824293,24484.774398497546,1.3360832944751044,21.573970056325344
31008.811135074717,22090.153845515913,1.4037390301547947,20.274850734972546
34242.387627678894,20200.09944367414,1.6951593591487113,18.177472503636793
35319.58518338348,28539.476539083542,1.2375694815220204,23.262307232724005
33657.04190349503,25933.345212664943,1.2978287848132337,22.921939813253967
27948.94038802009,19735.808544747786,1.4161538061463428,18.767551832460452
29499.765266101636,20231.86764623714,1.4580841364681527,20.502712616957698
24416.010020801346,19207.254912992834,1.2711868578515624,23.539925652651796
31565.432267959393,21759.769407963784,1.4506326641681628,20.95920564189794
34160.61309233595,24441.705584236526,1.3976362236507567,22.395381782983296
31340.43766537292,21087.76335328246,1.4861906945904038,19.458465027097947
34996.271281663234,22892.000461351265,1.5287554856006447,20.387740869423858
34618.47134341753,26577.123483222946,1.3025665236221202,22.745822492902843
35105.41048662815,22305.241095209323,1.5738637541186686,18.753854098897506
30796.895809185346,20856.19955675762,1.4766302808608696,21.735493399400717
32568.42061983611,22823.854610068523,1.426946551152182,20.003633583570736
29158.1189479532,22220.541089530554,1.3122146229684462,24.640132371147278
29613.456539804884,20003.699278973323,1.4803990065443924,21.70286409325415
33240.40389885356,21693.035321209125,1.532307646517067,19.78000492136376
36275.16548599898,26966.473769672346,1.3451949927096358,20.5458569170802
30517.113393989413,22420.352563921686,1.3611344115567945,20.324504011819933
31266.737362256456,21505.833009272636,1.4538724144642632,21.288553704061634
32220.69865380298,22650.2984246008,1.4225286594373359,19.36525694519142
29599.438440401926,22969.866295402942,1.2886204063941717,20.948962093433988
29488.73744928246,22669.31172286907,1.3008219133328989,22.141681896550903
33450.686132157956,23647.50471116374,1.414554581581973,20.856614244069213
31392.747123764213,19404.20630500595,1.6178320633328571,18.6256442992783
28829.772749657506,23578.37650860846,1.2227208577796593,22.668553088778015
33416.296297224086,25092.69925025815,1.331713896697674,22.230349569413526
29377.63358360372,19518.040717382024,1.5051527973010692,19.78652823318318
27242.77246056793,21761.525743777824,1.251877868368551,22.053790229347555
25503.63603164495,21089.175010682316,1.2093235519514904,23.997204456598876
27736.676766381443,18717.605083758077,1.4818496619767627,19.489316205832125
27921.665056249272,23026.7262270804,1.2125764114662647,23.741823334433462
27934.34374344273,19526.46073998863,1.4305891946017348,20.24013170381806
32820.38721925683,20246.397368903927,1.6210482596605096,18.471524102042995
29462.294932190012,19981.8858518357,1.4744501670488406,19.722884773110657
24664.967572240428,18081.322403827264,1.3641130345101091,21.407263602612097
33750.57624691193,20772.062231633685,1.6248062359216948,20.259641051161623
28352.999191170158,16507.495547687253,1.7175833311154516,18.326560378789136
30706.412900614556,18163.225648547465,1.6905814801166765,17.82168009170779
31457.916497406273,22980.839089702145,1.3688758871952051,22.023224531844388
33046.50018919408,22321.079368402057,1.480506369955166,20.189755169230846
34947.77651340973,23929.68932395552,1.4604358644315631,20.49656648138751
31324.582874476073,24312.757147666405,1.2884010926536433,22.681645938468396
27684.202859085748,16304.936734762785,1.697903114218279,18.74441357006825
33601.05494705378,24002.26330029003,1.3999119385815488,21.56838917801417
35743.269558414206,24462.882894928356,1.461122538661398,20.49823016580648
29885.91548540516,21209.2165057066,1.4091004011093,20.326835497482783
32987.05509325499,24797.906396166843,1.3302354870713597,21.836079623830052
32971.91385874366,21892.457941517892,1.5060855179817048,18.810573341466004
32216.563778181062,18988.543060846227,1.696631683375993,19.429226031611023
25348.48420413958,17976.521272100214,1.4100884047838969,21.740733356879947
29958.846885430725,19989.014128818802,1.4987656065657633,21.32207852592713
29113.377390631336,22879.342206320453,1.2724744063047724,22.74425383404615
31034.416812169857,18954.26582349652,1.6373315168819815,19.360512805428794
29915.490042391797,19603.43714017859,1.5260329006834188,20.108728271874316
33147.953646249436,23818.411018395847,1.3916945853628957,22.159853666805823
32499.002227889523,22510.788495806195,1.443707857409977,20.65329970176369
27625.28387040531,20158.82083982036,1.370381933046213,21.062196858374104
35168.56870229466,25535.135507890118,1.3772618786936885,21.71065122664353
29521.014055099604,20607.73049968348,1.4325213567575055,21.80482840064085
29669.269637182413,21447.980718529325,1.3833129573615552,21.939800922150887
26721.231470373135,19786.545488269745,1.350474820691391,21.152753044900862
30137.351912991828,20937.021450076052,1.4394288120138672,20.861359173021054
33064.86150181969,20758.644543035483,1.5928237237875407,18.857595978409712
27219.69022314626,20220.007270478996,1.3461760848566424,21.960647558775378
30532.74713452776,21809.132985699653,1.3999982096742782,20.903355278323094
28425.97144090926,20771.432977765344,1.3685127776854717,22.583328070568438
32287.85724396357,20418.010542169566,1.5813419812512617,19.387684715194585
27618.422208894113,19447.4555918908,1.420156075348512,22.216734159508857
30546.540120910657,20840.64218295082,1.4657197150047503,18.08420344944421
35336.68830479038,26247.11472431227,1.3463075342166502,20.613668754024975
25914.794651908727,16066.505995894837,1.6129701540913894,18.315717478080938
32977.161938108016,25797.543078618706,1.278306303728585,22.460032578424894
32452.616243477027,24909.291958621267,1.3028317423629123,21.070439784522392
35687.1714044878,25132.94032109389,1.419936185283336,21.521668908531613
30409.271115971624,18702.376500254206,1.6259575950445815,19.052541018726473
31333.845660173698,20277.035060242088,1.5452873443815807,19.01819537182247
32455.245268038685,23842.78374899037,1.361218790964919,21.685399957563757
35231.39216586533,24486.961649032062,1.4387816941452996,19.415486788097247
36190.23166535315,24857.90534261125,1.455884201285299,21.110693038378574
34224.06998633691,23093.746170086266,1.4819626809039732,19.323181450288715
31821.76377336329,18106.776314829694,1.7574505378575223,17.453230930343214
28470.152839774364,20248.396561595313,1.406044807210714,18.99009378508767
28960.73380193051,20933.74431135666,1.3834473838595216,22.316071882251546
34490.99201435764,22538.67069587859,1.5303028505875744,19.740609425487275
28169.144290120996,17220.63317121412,1.63577866214631,18.87762592422262
26151.12778013759,16853.188079400166,1.5517021264423196,19.002890405926312
31275.219379089976,21454.22895648395,1.4577647811313166,20.718765093456284
29734.5585698809,22977.50239833685,1.2940727000874186,22.146944236000042
36914.408718902385,26651.34193070206,1.3850863050305688,21.834300979555323
30129.038966430464,22923.829441027032,1.3143109027197781,22.865174744189225
28095.048256410086,20584.65440378527,1.3648540172354677,21.374612410346863
27952.13900272023,20520.98120939302,1.362124876851686,23.05999908019299
33789.45987457472,25009.596458647644,1.3510597794108443,22.3898072251818
33232.44296571823,19323.993798874686,1.7197502396038593,17.426901976441645
34965.34897781535,23893.695805012514,1.4633713119625547,20.344160235357112
33340.38569275393,24527.372190782873,1.3593134002868392,22.79186770194779
26174.1860937481,17872.25382133205,1.4645151280532391,19.18302674998606
25326.0554644369,15724.882681225548,1.6105719818612387,18.48405471616939
26697.2055263948,16024.326901291997,1.6660422425757102,18.085908145210745
32296.246790634345,24024.295170436035,1.3443161000776271,22.50891350001092
27217.10006034119,15762.882819496197,1.7266575138576767,17.385364050040373
34367.22971323339,27080.87336415319,1.2690591345080144,23.179841187949577
28682.331528261937,19781.078483731377,1.4499882578116885,19.66870689628093
27836.656960369917,17319.503052769385,1.6072433992797988,19.37012434507629
25993.018007178125,20359.730227948683,1.2766877417411153,23.23249719414243
25914.55721686902,16730.274355297213,1.5489618799146494,20.215616294223405
30412.887902166665,19277.189464646086,1.5776619282568753,18.04129496231201
25666.867217769588,17750.99795232934,1.445939393756817,20.333467233205454
31145.42746130252,22081.433765127415,1.4104803063327171,22.11311933010138
30082.420694170967,21536.377269828125,1.3968189875794763,21.215569927251014
32773.640669771274,27247.24147226422,1.20282417224263,23.083453812851655
26935.096305735704,16622.788894997866,1.6203716762498872,18.983616321135898
33004.013168706835,20458.564164571337,1.613212584383649,19.006988247963886
26511.569746811885,18788.11843886246,1.4110816808549482,20.421182259444915
27021.67770259557,18931.45795607023,1.427342667706756,21.84517221379813
31070.304711275192,20390.467849140794,1.5237661509853204,19.01424343151754
